Calidad,Ciudad,Complemento,Costo Fijo,Costo Variable por  {size1Alias},Código de la Ubicación,Código Postal,Descripción,Dirección,Distrito,Días de Entrega,Email,Estado,Fecha de Geocodificación,Fecha de la última modificación,Habilitado,Huso horario,ID de Tax,Instrucciones,Latitud,Longitud,Organización,Pais,Radio de Entrega,Tel. 1,Tel. 2,Tiempo de Servicio Fijo con ayudante,Tiempo de Servicio Fijo sin ayudante,Tiempo de Servicio Variable con ayudante,Tiempo de Servicio Variable sin ayudante,Tiene Geocerca,Tipo,Tipos de Tiempo de Servicio,Tipos de Ventana de Servicio,Última modificación por,id
,,,,,0620159934,,ANGEL ANDRES ELIAS,CALLE APASEO EL ALTO Y GTO 15 36260 GUANAJUATO,,"S,M,W,F",,,,2025-05-08 01:22:50,true,,,,20.95495385,-101.3192015,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1135949
,,,,,0600801595,,GLORIA MARES HERNADNEZ,LERMA S/N 37600 SAN FELIPE,,"S,M,T,R,F,S",,,,2023-10-18 00:45:06,true,,,,21.19208672,-101.3448493,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1135962
,,,,,0620208670,,SAZON DE HOGAR,CARRETERA GTO - JUVENTINO RO K 36250 GUANAJUATO,,"S,M,W,F,S",,,,2024-11-14 00:25:41,true,,,,20.97780916,-101.2815767,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1135964
,,,,,0600502449,,LEONOR RAMIREZ GONZALES,CALLE LA PALMA 1 36270 SILAO DE LA VICTORIA,,"S,M,R,F,S",,,,2024-12-17 01:32:35,true,,,,21.08695753,-101.3617309,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1135973
MANUAL,,,,,0600500145,,JUAN BLANCARTE SEGOVIANO,LOS ANGELES 37 C 36000 SILAO,,"S,T,R,F,S",,,2024-09-24 10:35:31,2024-10-16 00:37:43,true,,,,20.9493521,-101.4202825,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1139633
MANUAL,,,,,0620133342,,UBALDO DAMIAN ROCHA PACHECO,CALZADA DE ROCHA 39 B 36000 GUANAJUATO,,"S,M,W,F",,,2023-08-10 14:48:05,2023-08-10 14:48:05,true,,,,21.015396964024717,-101.2678268192911,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,MX01699536,1139657
,,,,,0620081343,,MARIA DEL ROSARIO AGUILAR PRIE,CAM A CERVERA 1 SN 36260 GUANAJUATO,,"S,T,R,S",,,,2022-05-19 21:20:36,true,,,,20.96888469,-101.2957544,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1139666
,,,,,0620222368,,RINCONSITO MEXICANO,CALLE RAMIREZ GRANADOS 2 36500 IRAPUATO,,"S,M,W,R,F,S",,,,2025-02-11 05:54:02,true,,,,21.03084812,-101.3539607,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1139665
MANUAL,,,,,0600801230,,CARNITAS OLVERA,FTE AL JARDIN S/N 37620 SAN FELIPE,,"S,M,T,W,R,F",,,2024-09-17 13:23:31,2024-09-21 00:06:47,true,,,,21.278137990875564,-101.3163471221924,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1139669
,,,,,0620049765,,ESPECIAS EL PERIQUITO,CALLE PLAZUELA VENECIA 108 37600 SAN FELIPE,,"S,M,T,W,F,S",,,,2023-11-16 01:12:14,true,,,,21.47649937,-101.2171167,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1139670
,,,,,0620175434,,MARTHA LETICIA RAMIREZ,CALLE INDUSTRIA 19 36100 SILAO DE LA VICTORIA,,"S,R,S",,,,2024-10-13 23:11:10,true,,,,20.947252,-101.4247909,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1139692
MANUAL,,,,,0620220545,,PATIO SANTO DOMINGO GUANAJUATO,CALLE SOPEÑA 10 36000 GUANAJUATO,,"S,M,W,F",,,2021-11-27 12:27:42,2022-05-19 21:20:36,true,,,,21.0155305,-101.2526882,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1139704
,,,,,0600501933,,RAFAEL GONZALEZ HERNANDEZ,PRINCIPAL 56 36270 SILAO,,"S,M,T,W,R,F",,,,2024-10-25 23:52:52,true,,,,20.90586056,-101.3837871,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1139723
,,,,,0610054316,,ERNESTO CISNEROS TORRES,JUVENCIO CISNEROS S/N 36200 ROMITA,,"S,M,W,R,F,S",,,,2022-05-19 21:20:35,true,,,,20.91361244,-101.634372,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1139726
,,,,,0610146349,,ABARROTES EL CHINO,CALLE PRINCIPAL 11 36280 SILAO DE LA VICTORIA,,"S,M,W,F",,,,2022-05-05 00:26:44,true,,,,20.88090118,-101.4212196,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1139735
,,,,,0620106904,,JUANA LANDIN SALDAÑA,ELIZA LOPEZ 39 36266 GUANAJUATO,,"S,M,W,R,F",,,,2025-04-21 23:52:52,true,,,,20.85574339,-101.2742054,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1139829
,,,,,0610032929,,SIX MARIA JUANA GONZALEZ MANZA,AVENIDA CJON DEL TERREMOTO 45 36000 GUANAJUATO,,"S,T,R,S",,,,2022-05-19 21:20:37,true,,,,21.021328,-101.25721,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1139847
,,,,,0620139494,,MARISELA ALVARADO BERNAL,"AND VENTERO 1, A 36000 GUANAJUATO",,"S,M,W,R,F,S",,,,2022-05-19 21:20:38,true,,,,20.99511009,-101.2952736,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1139875
,,,,,0620144695,,TIENDA MARIA DE JESUS,CALLE VALLE DE GUADALUPE 47 37630 OCAMPO,,"S,M,W,R,F",,,,2022-05-19 21:20:36,true,,,,21.48413875,-101.5480262,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1139883
,,,,,0610109579,,SILVIA ARAUJO PEREZ,SALIDA A ROMITA 6A 36280 0AE ROMITA,,,,,,2022-05-19 21:20:37,true,,,,20.87688564,-101.4840169,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1139886
,,,,,0620165908,,MARIELA CUELLAR SANCHEZ,CALLE PRIV. GUADALUPE 3 36276 SILAO DE LA VICTORIA,,"S,T,W,R,F,S",,,,2022-05-19 21:20:40,true,,,,20.98403784,-101.4569233,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1139901
,,,,,0610080118,,HECTOR MANUEL MOJICA TRASPEDA,PASEO DE LA PRESA 79 B 36094 GUANAJUATO,,"S,M,W,F,S",,,,2022-05-19 21:20:38,true,,,,21.00551297,-101.2487431,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1139918
,,,,,0620221121,,LUIS DAVID LOZANO HERNANDEZ,CALLE COVARRUBIO 5 36297 SILAO DE LA VICTORIA,,"S,M,W,R,S",,,,2023-06-27 00:55:35,true,,,,20.96111422,-101.3469375,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmresequence,1140023
,,,,,0610172614,,MA. CONSUELO CARRERA MARTINEZ,CALLE ESPERANZA 111 A 36100 Silao de la Victoria,,"S,T,R,F,S",,,,2022-05-19 21:20:40,true,,,,20.93910858,-101.4206086,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1140035
,,,,,0610121434,,AMPARO PEREZ NAVA,SAN CLEMENTE 25 A 36000 GUANAJUATO,,"S,T,R,S",,,,2024-05-15 01:56:20,true,,,,21.02233168,-101.2563439,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1140182
,,,,,0620023127,,ROSA MARIA CORONA,OBRADOR 7 36100 SILAO,,"S,M,W,F",,,,2024-10-16 23:01:05,true,,,,20.94584561,-101.4240338,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1140187
,,,,,0600501637,,SALVADOR PEÑA,CONOCIDO S/N 36270 SILAO,,"S,M,T,W,R,F",,,,2022-05-19 21:20:40,true,,,,21.01811621,-101.5356475,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1140255
,,,,,0620192216,,CLAUDIA MARTINEZ DUEÑEZ,CALLE ACAMBARO SN 36260 GUANAJUATO,,"S,T,R,F,S",,,,2022-07-19 23:20:21,true,,,,20.95864585,-101.3199977,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmresequence,1140262
MANUAL,,,,,0620200287,,HOTEL LUNA DANAE,CALLE CENTRO HISTORICO 6 36000 GUANAJUATO,,"S,M,T,W,F,S",,,2024-02-01 12:41:35,2024-02-22 01:15:47,true,,,,21.0158577,-101.2530563,Distribuidora Silao,MX,0.3,,,,,,,false,Default,,,gmtmproot,1140300
,,,,,0620154609,,LILIANA ALEJANDRA PRECIADO ZAR,"CALLE CANTADOR 19, 0M0L0 36000 Guanajuato",,"S,M,T,W,F,S",,,,2024-10-16 23:01:01,true,,,,21.01796896,-101.2618136,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1140368
,,,,,0620201277,,MARIA GUADALUPE CASTRO MACEDAS,CALLE INDUSTRIA 57 36100 SILAO DE LA VICTORIA,,"S,T,R,S",,,,2025-02-17 07:24:06,true,,,,20.94737849,-101.4218277,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1140453
,,,,,0600600152,,CESAR ALEJANDRO RANGEL HERNAN-,TEPANECAS 23 36200 ROMITA,,"S,T,R,S",,,,2022-05-19 21:20:42,true,,,,20.87362897,-101.5236982,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1140459
,,,,,0620105091,,ZAIRA AZUCENA RODRIGUEZ SORIA,"10 DE AGOSTO 2, a 36200 ROMITA",,"S,M,T,R,F,S",,,,2022-05-19 21:20:28,true,,,,20.86813625,-101.5181321,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1138470
,,,,,0620194130,,FARMACIA SAN CARLOS,CALLE COMONFORT 307 A 37630 OCAMPO,,"S,M,T,W,R,S",,,,2022-05-19 21:20:29,true,,,,21.64919511,-101.4758879,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1138485
,,,,,0600500890,,MARGARITA HERNANDEZ BALTAZAR,PEDRO MORENO 81 36120 SILAO,,"T,R,S",,,,2025-01-12 23:59:46,true,,,,20.94609538,-101.4402714,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1138486
,,,,,0620176135,,FLORA,CALLE LA GRANJA SN 36280 SILAO DE LA VICTORIA,,"S,M,T,R,F,S",,,,2024-10-16 00:37:41,true,,,,20.87723479,-101.4081955,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1138487
,,,,,0620081743,,LUCINA MAYO CAMPOS,PALMA 23 36100 SILAO,,"S,T,R,S",,,,2023-04-21 02:22:27,true,,,,20.94732999,-101.4286515,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmresequence,1138488
,,,,,0620158602,,FRANCISCA,CALLE francisco villa 27 36280 SILAO DE LA VICTORIA,,"S,M,W,F,S",,,,2022-05-19 21:20:28,true,,,,20.89807118,-101.4783029,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1138493
,,,,,0600506802,,CARNICERIA LEON,DE NOVIEMBRE 1 36100 SILAO,,"S,M,W,R,F,S",,,,2024-12-23 23:47:24,true,,,,20.94250953,-101.4200422,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1138506
,,,,,0600501056,,MARCOS RAUL RIVERA SANCHEZ,AYUTLA 13 36100 SILAO,,"S,M,T,W,F,S",,,,2022-05-19 21:20:30,true,,,,20.94227568,-101.4277128,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1138533
,,,,,0610164451,,LUCIA ARUJO MARTINEZ,DERECHA 11 36210 ROMITA,,"S,M,T,W,F",,,,2022-05-19 21:20:30,true,,,,20.7955722,-101.6270278,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1138602
,,,,,0610140338,,MA CRUZ REYES RAMIREZ,PASTITA 2-A 36000 GUANAJUATO,,"S,M,W,F",,,,2022-05-19 21:20:30,true,,,,21.01099303,-101.2486363,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1138605
,,,,,0620172469,,ABARROTES LETI,CALLE NAPOLEON GOMEZ SADA 113 36250 GUANAJUATO,,"S,T,W,R,F,S",,,,2022-05-19 21:20:27,true,,,,20.96566723,-101.2847585,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1138621
,,,,,0620222146,,MARIA DOLORES VIDAL KUGO,CALLE CARR. GTO-MARFIL KM 1.6 36250 GUANAJUATO,,"S,M,T,W,F,S",,,,2022-05-19 21:20:31,true,,,,21.01105472,-101.2802798,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1138632
,,,,,0620222151,,FELIX SALINAS ORTEGA,CALLE PRINCIPAL SN 36263 GUANAJUATO,,"S,M,T,W,F,S",,,,2024-10-23 23:04:14,true,,,,20.93888986,-101.2728223,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1138670
,,,,,0620207858,,JOSE OMAR,CALLE SANTA CRUZ 43 36293 SILAO DE LA VICTORIA,,"S,M,T,R,F,S",,,,2022-05-19 21:20:27,true,,,,20.93618831,-101.4047302,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1138707
,,,,,0620033438,,LUZ MARIA RODRIGUEZ LOZANO,CASA 44 36270 SILAO,,"S,M,W,F",,,,2024-10-13 23:10:57,true,,,,20.90637747,-101.3844722,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1138749
MANUAL,,,,,0620187062,,EL CHIVE,CALLE PROLONGACION CONGRESO 52 37600 SAN FELIPE,,"S,T,R,S",,,2022-08-12 11:25:40,2025-05-05 00:30:37,true,,,,21.47301033944799,-101.21192014230475,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1138757
,,,,,0620170822,,ANTONIA ECHEVERRIA CALDERON,CALLE LOPEZ MATEOS 3 36280 SILAO DE LA VICTORIA,,"S,M,W,F",,,,2022-05-19 21:20:27,true,,,,20.82051066,-101.4281958,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1138762
,,,,,0600505100,,RITA VILLEGAS MARTINEZ,LA CURVA 18 36270 SILAO,,"S,M,T,W,F",,,,2024-10-16 23:01:13,true,,,,21.07255675,-101.3775321,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1138765
,,,,,0600503316,,JUAN LUIS BERNAL ROMERO,INSURGENTES 10 36270 SILAO,,"S,M,W,F",,,,2022-05-19 21:20:29,true,,,,21.02678197,-101.4698592,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1138795
,,,,,0620178197,,SANDRA PATRICIA,PROLONGACION LA PAZ 73 36155 SILAO DE LA VICTORIA,,"S,T,R,S",,,,2022-05-19 21:20:30,true,,,,20.93290097,-101.4224094,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1138805
MANUAL,,,,,0620220849,,ABARROTES DOÑA MARY,CALLE AVELLANA 3 36119 SILAO DE LA VICTORIA,,"S,M,W,F",,,2023-08-08 18:31:37,2023-08-10 01:54:49,true,,,,20.960057,-101.4151611,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmresequence,1138808
,,,,,0610164453,,CIBER LUIS,BLVD RAUL BAILLERES 157 36100 SILAO,,"S,M,T,R,F,S",,,,2024-09-11 00:17:57,true,,,,20.94961834,-101.4227195,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1138880
MANUAL,,,,,0600501230,,NICOLAS FERNANDEZ PALACIOS,BLV BENITO JUAREZ 6 36270 SILAO,,"S,T,R,S",,,2021-11-01 12:14:58,2025-01-06 00:13:02,true,,,,20.9830133,-101.4844033,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1138917
,,,,,0620195813,,MA DOLORES JARAMILLO CASTILLO,CALLE OBREGON 5 36266 GUANAJUATO,,"S,M,T,W,F",,,,2024-10-19 01:36:25,true,,,,20.88678091,-101.3076847,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1142718
,,,,,0620149376,,ADELA VAZQUEZ RIOS,CORONADA 74 36200 ROMITA,,"S,M,T,R,S",,,,2022-05-19 21:20:57,true,,,,20.86736947,-101.5210576,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1142754
,,,,,0600502474,,MA DE LA LUZ GOMEZ SANCHEZ,CALLE LA ESTANCIA COMANJILLA S 36270 Silao de la Victoria,,"S,M,T,W,R,F",,,,2024-10-19 01:36:14,true,,,,21.11117721,-101.4278246,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1142755
,,,,,0600504171,,MA DOLORES TREJO BAEZ,INSURGENTES 8 36100 ROMITA,,"S,M,W,R,F",,,,2022-05-19 21:20:57,true,,,,20.82105864,-101.4286312,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1142760
,,,,,0620021253,,ANA ROSA MARTINEZ,AV SILAO 12 36100 SILAO,,"S,M,W,F,S",,,,2024-06-13 00:13:52,true,,,,20.94748795,-101.4182816,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1142802
MANUAL,,,,,0620154683,,Esperanza,CALLE MORELOS 37 36270 Silao de la Victoria,,"S,M,T,R,F,S",,,2022-10-11 14:54:05,2024-10-16 00:37:28,true,,,,20.9906697,-101.4181581,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1142808
,,,,,0600401165,,JUANA MERCEDES,PUQUERO 37 36000 GUANAJUATO,,"S,M,W,F,S",,,,2025-01-30 01:36:01,true,,,,21.02004581,-101.2520419,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1142809
MANUAL,,,,,0600803165,,MAURICIO PEREZ BARRERA,GUANAJUATO 2 36100 SAN FELIPE,,"S,M,W,R,S",,,2025-05-02 15:35:15,2025-05-06 01:16:10,true,,,,21.310021019026923,-101.24941125768324,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1142812
,,,,,0620038557,,CELIA LAZARO ALBA,LOS PINOS 2 36210 ROMITA,,"S,M,W,R,F,S",,,,2022-05-19 21:20:57,true,,,,20.812008,-101.66125,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1142815
,,,,,0600504357,,VALENTIN GORDILLO RAMOS,FELIPE ANGELES 34 36119 SILAO,,"S,M,W,F",,,,2024-10-19 01:36:47,true,,,,20.95972124,-101.4188793,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1142899
,,,,,0610040765,,MA LUISA AGUIRRE HERNANDEZ,CENSOS 4 36100 SILAO,,"S,M,T,W,R,F",,,,2024-10-19 01:35:50,true,,,,20.9424627,-101.4205405,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1142905
,,,,,0600998004,,JUAN BALLEZA BALLEZA,CALLE EMILIANO ZAPATA 101 A 37640 OCAMPO,,"S,M,T,W,F,S",,,,2024-07-24 23:00:57,true,,,,21.45209873,-101.4963214,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1142906
,,,,,0620158349,,CARLOS MEZA,CALLE SAN JUAN DE DIOS 22 36140 SILAO DE LA VICTORIA,,"S,M,T,W,F,S",,,,2022-05-19 21:21:00,true,,,,20.93737962,-101.4240345,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1142918
,,,,,0610073182,,PARICIA RAMIREZ ZAVALA,RICARDO FLORES MAGON 5 36200 ROMITA,,"S,T,W,R,S",,,,2022-05-19 21:20:59,true,,,,20.86699074,-101.5221679,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1142920
,,,,,0600503984,,ROBERTO LOPEZ MENDIOLA,OBREGON 19 . 36100 SILAO,,"M,W,F",,,,2024-07-03 23:21:21,true,,,,20.94215588,-101.4286078,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1142921
,,,,,0620079814,,JAVIER BALANDRAN RODRIGUEZ,PRINCIPAL 89 89 36873 SILAO,,"S,T,R,S",,,,2025-01-06 00:13:02,true,,,,20.98421294,-101.4847959,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1142980
,,,,,0600803673,,MA FELIX VALADEZ,SN S/N 37600 SAN FELIPE,,"S,M,T,W,R,F",,,,2022-05-19 21:20:59,true,,,,21.23684344,-101.3212434,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1142986
,,,,,0620200831,,DIANA YADIRA,CALLE CJON DEL CHARRO 22 36000 GUANAJUATO,,"S,M,W,F,S",,,,2022-05-19 21:21:02,true,,,,21.02146031,-101.256502,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1142990
MANUAL,,,,,0620204104,,ANTONIO MEZA HERNANDEZ,"CALLE APASEO EL ALTO 44, M38 L 36260 GUANAJUATO",,"S,M,T,R,F,S",,,2024-05-04 11:59:49,2024-10-16 00:37:43,true,,,,20.9538147,-101.3192861,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1143015
MANUAL,,,,,0620016543,,ALEJANDRA MARTINEZ MENA,10 DE MAYO 35 36100 SILAO DE LA VICTORIA,,"S,T,R,S",,,2023-10-31 12:02:36,2025-05-07 01:05:08,true,,,,20.920928,-101.4157535,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1143038
,,,,,0600502370,,INES RODRIGUEZ GARCIA,CALLE MONUMENTO CRISTO REY 48 36270 SILAO DE LA VICTORIA,,"S,M,W,R,F",,,,2024-12-28 02:03:07,true,,,,21.01271241,-101.3678859,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1143096
MANUAL,,,,,0620133675,,MARIELLA MARTINEZ RAMIREZ,PRINCIPAL 15 36210 SILAO,,"S,M,W,F",,,2024-03-15 08:58:35,2024-03-19 01:33:03,true,,,,21.0728527,-101.377157,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1143121
,,,,,0610169534,,GERARDO GUERRERO GONZALEZ,JOSE ANTONIO ROJAS M1 LT 6 S/N 36256 GUANAJUATO,,"S,M,W,F",,,,2022-05-19 21:20:57,true,,,,20.97632141,-101.2767308,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1143124
,,,,,0610133528,,GABRIELA ROCHA FISCAL,CHIRIMOYA VIEJA S/N 37600 SAN FELIPE,,"S,M,T,W,F,S",,,,2022-07-06 23:09:49,true,,,,21.55465189,-101.0976672,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmresequence,1136018
,,,,,0610026267,,MARIA GUADALUPE VILLANUEVA ROM,HIDALGO 3 37600 SAN FELIPE,,"S,M,T,W,F,S",,,,2022-05-19 21:20:11,true,,,,21.69851775,-101.2788067,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1136021
,,,,,0600502994,,JOSE LUIS MENDOZA PEREZ,CALLE AURORA 6 36100 SILAO DE LA VICTORIA,,"S,M,W,F",,,,2023-05-11 11:22:53,true,,,,20.94548073,-101.4257221,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmresequence,1136024
MANUAL,,,,,0620152778,,GERARDO BALLEZA ROJAS,CALLE JUAREZ 99 37642 Ocampo,,"S,T,W,R,F,S",,,2022-09-12 16:15:57,2022-09-17 21:35:28,true,,,,21.53118355,-101.3810468,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmresequence,1136052
,,,,,0600600203,,JUANA LOZANO TORRES,16 DE SEPTIEMBRE 47 36200 ROMITA,,"S,M,T,W,F,S",,,,2022-05-19 21:20:08,true,,,,20.87085114,-101.5110245,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1136053
,,,,,0620156915,,IRMA VAZQUEZ JUAREZ,"CALLE PRINCIPAL 1, A 36296 SILAO DE LA VICTORIA",,"S,T,R,F,S",,,,2024-11-25 00:18:44,true,,,,20.86573412,-101.3612069,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1136067
,,,,,0620053718,,MARIA REYNA ALVAREZ RIVERA,LOS CORRALES YERBABUENA SN SN 36253 GUANAJUATO,,"S,M,W,F",,,,2022-05-19 21:20:12,true,,,,20.97131504,-101.2744699,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1136097
,,,,,0600503548,,LINA BLANCARTE ZARAGOZA,ALLENDE NUM 13-A 36000 SILAO,,"S,M,T,W,R,F",,,,2024-03-02 00:33:59,true,,,,20.94691255,-101.4264744,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1136098
MANUAL,,,,,0620080081,,REYES MELENDEZ JAVIER,POR EL TINACO S/N 37600 SAN FELIPE,,"S,M,T,R,F,S",,,2024-02-17 16:45:07,2024-02-21 01:47:48,true,,,,21.66561824,-101.0640879,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1136156
,,,,,0620049212,,SILVESTRE HERNANDEZ ROJAS,VALLE DE CHALCO 12 36170 SILAO,,"S,T,R,F,S",,,,2024-10-16 00:32:55,true,,,,20.93138656,-101.4334332,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1136211
,,,,,0620197779,,ROSA BECERRA V,CALLE AV CUBILETE 10 36100 SILAO DE LA VICTORIA,,"S,T,R,S",,,,2025-05-05 00:30:16,true,,,,21.03154603,-101.3906264,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1136217
,,,,,0610035215,,GABRIEL HERNANDEZ SILVA,EJIDAL 24-A 36119 SILAO,,"S,M,T,W,F",,,,2022-05-19 21:20:12,true,,,,20.96303416,-101.418621,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1136219
,,,,,0620213399,,MARTIN,CALLE MORELOS 86 36813 IRAPUATO,,"S,T,R,S",,,,2025-05-09 01:03:13,true,,,,20.82853399,-101.3408282,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1136224
,,,,,0620186829,,BENITA VAZQUEZ PATLAN,CALLE PRINCIPAL 15 36296 SILAO DE LA VICTORIA,,"S,T,R,F,S",,,,2024-10-13 23:10:57,true,,,,20.86855617,-101.3564028,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1136306
,,,,,0610152728,,IRENE MARQUEZ LOPEZ,RAMON 6 37632 OCAMPO,,"S,M,T,W,R,F",,,,2024-04-06 01:32:04,true,,,,21.69106178,-101.5309747,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1136320
,,,,,0610148237,,JUANA ZAMBRANO NAVARRO,FRANCISCO SERRANO 3 36280 0BA SILAO,,"S,M,W,R,F",,,,2022-05-19 21:20:13,true,,,,20.90084216,-101.478861,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1136338
